 # Time,     Mach,      alfa,      beta,      Cd,      Cd0,     Cd2,     CL_alfa,     Cn_p_alfa,     Cn_q_alfa 
1.300e-02, 2.307e+00, 5.122e-03, -6.184e-03, 3.325e-01, 3.322e-01, 5.042e+00, 2.741e+00, -6.700e-01, -3.000e-03
1.301e-02, 2.307e+00, 6.086e-03, -4.957e-03, 3.325e-01, 3.322e-01, 5.042e+00, 2.741e+00, -6.700e-01, -3.000e-03
1.302e-02, 2.307e+00, 6.633e-03, -3.943e-03, 3.325e-01, 3.322e-01, 5.042e+00, 2.741e+00, -6.700e-01, -3.000e-03
1.303e-02, 2.307e+00, 7.122e-03, -2.463e-03, 3.325e-01, 3.322e-01, 5.042e+00, 2.741e+00, -6.700e-01, -3.000e-03
1.304e-02, 2.307e+00, 7.287e-03, -1.266e-03, 3.325e-01, 3.322e-01, 5.042e+00, 2.741e+00, -6.700e-01, -3.000e-03
1.305e-02, 2.307e+00, 7.255e-03, -3.896e-05, 3.325e-01, 3.322e-01, 5.043e+00, 2.741e+00, -6.700e-01, -3.000e-03
1.306e-02, 2.307e+00, 6.964e-03, 1.344e-03, 3.325e-01, 3.322e-01, 5.043e+00, 2.741e+00, -6.700e-01, -3.000e-03
1.307e-02, 2.307e+00, 6.593e-03, 2.284e-03, 3.325e-01, 3.322e-01, 5.043e+00, 2.741e+00, -6.700e-01, -3.000e-03
1.308e-02, 2.307e+00, 5.952e-03, 3.363e-03, 3.324e-01, 3.322e-01, 5.043e+00, 2.741e+00, -6.700e-01, -3.000e-03
1.309e-02, 2.307e+00, 5.082e-03, 4.349e-03, 3.324e-01, 3.322e-01, 5.043e+00, 2.741e+00, -6.700e-01, -3.000e-03
1.310e-02, 2.307e+00, 4.312e-03, 4.970e-03, 3.324e-01, 3.322e-01, 5.043e+00, 2.741e+00, -6.700e-01, -3.000e-03
1.311e-02, 2.307e+00, 3.132e-03, 5.621e-03, 3.324e-01, 3.322e-01, 5.043e+00, 2.741e+00, -6.700e-01, -3.000e-03
1.312e-02, 2.307e+00, 2.034e-03, 5.976e-03, 3.324e-01, 3.322e-01, 5.043e+00, 2.741e+00, -6.700e-01, -3.000e-03
1.313e-02, 2.307e+00, 9.826e-04, 6.124e-03, 3.324e-01, 3.322e-01, 5.043e+00, 2.741e+00, -6.700e-01, -3.000e-03
1.314e-02, 2.307e+00, -9.870e-05, 6.093e-03, 3.324e-01, 3.322e-01, 5.043e+00, 2.741e+00, -6.700e-01, -3.000e-03
1.315e-02, 2.307e+00, -1.427e-03, 5.789e-03, 3.324e-01, 3.322e-01, 5.043e+00, 2.741e+00, -6.700e-01, -3.000e-03
1.316e-02, 2.307e+00, -2.189e-03, 5.463e-03, 3.324e-01, 3.322e-01, 5.043e+00, 2.741e+00, -6.700e-01, -3.000e-03
1.317e-02, 2.307e+00, -3.202e-03, 4.810e-03, 3.324e-01, 3.322e-01, 5.043e+00, 2.741e+00, -6.700e-01, -3.000e-03
1.318e-02, 2.307e+00, -3.854e-03, 4.204e-03, 3.324e-01, 3.322e-01, 5.043e+00, 2.741e+00, -6.700e-01, -3.000e-03
1.319e-02, 2.307e+00, -4.558e-03, 3.272e-03, 3.324e-01, 3.322e-01, 5.043e+00, 2.741e+00, -6.700e-01, -3.000e-03
1.320e-02, 2.307e+00, -4.978e-03, 2.436e-03, 3.324e-01, 3.322e-01, 5.043e+00, 2.741e+00, -6.700e-01, -3.000e-03
1.321e-02, 2.307e+00, -5.335e-03, 1.112e-03, 3.324e-01, 3.322e-01, 5.043e+00, 2.741e+00, -6.700e-01, -3.000e-03
1.322e-02, 2.307e+00, -5.392e-03, 3.785e-04, 3.324e-01, 3.322e-01, 5.043e+00, 2.741e+00, -6.700e-01, -3.000e-03
1.323e-02, 2.307e+00, -5.285e-03, -7.805e-04, 3.324e-01, 3.322e-01, 5.044e+00, 2.741e+00, -6.700e-01, -3.000e-03
1.324e-02, 2.307e+00, -5.055e-03, -1.601e-03, 3.324e-01, 3.322e-01, 5.044e+00, 2.741e+00, -6.700e-01, -3.000e-03
1.325e-02, 2.307e+00, -4.564e-03, -2.610e-03, 3.324e-01, 3.322e-01, 5.044e+00, 2.741e+00, -6.700e-01, -3.000e-03
1.326e-02, 2.307e+00, -4.049e-03, -3.311e-03, 3.324e-01, 3.322e-01, 5.044e+00, 2.741e+00, -6.700e-01, -3.000e-03
1.327e-02, 2.307e+00, -3.287e-03, -4.036e-03, 3.324e-01, 3.322e-01, 5.044e+00, 2.741e+00, -6.700e-01, -3.000e-03
1.328e-02, 2.307e+00, -2.290e-03, -4.655e-03, 3.324e-01, 3.322e-01, 5.044e+00, 2.741e+00, -6.700e-01, -3.000e-03
1.329e-02, 2.307e+00, -1.424e-03, -4.983e-03, 3.324e-01, 3.322e-01, 5.044e+00, 2.741e+00, -6.700e-01, -3.000e-03
1.330e-02, 2.307e+00, -5.214e-04, -5.158e-03, 3.324e-01, 3.322e-01, 5.044e+00, 2.741e+00, -6.700e-01, -3.000e-03
1.331e-02, 2.307e+00, 6.010e-04, -5.161e-03, 3.324e-01, 3.322e-01, 5.044e+00, 2.741e+00, -6.700e-01, -3.000e-03
1.332e-02, 2.307e+00, 1.629e-03, -4.955e-03, 3.324e-01, 3.322e-01, 5.044e+00, 2.741e+00, -6.700e-01, -3.000e-03
1.333e-02, 2.307e+00, 2.418e-03, -4.648e-03, 3.324e-01, 3.322e-01, 5.044e+00, 2.741e+00, -6.700e-01, -3.000e-03
1.334e-02, 2.307e+00, 3.365e-03, -4.067e-03, 3.324e-01, 3.322e-01, 5.044e+00, 2.741e+00, -6.700e-01, -3.000e-03
1.335e-02, 2.307e+00, 3.999e-03, -3.500e-03, 3.324e-01, 3.322e-01, 5.044e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.336e-02, 2.307e+00, 4.704e-03, -2.593e-03, 3.324e-01, 3.322e-01, 5.044e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.337e-02, 2.307e+00, 5.175e-03, -1.650e-03, 3.324e-01, 3.322e-01, 5.044e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.338e-02, 2.307e+00, 5.442e-03, -7.420e-04, 3.324e-01, 3.322e-01, 5.044e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.339e-02, 2.307e+00, 5.557e-03, 2.612e-04, 3.324e-01, 3.322e-01, 5.044e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.340e-02, 2.307e+00, 5.452e-03, 1.515e-03, 3.324e-01, 3.322e-01, 5.044e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.341e-02, 2.307e+00, 5.226e-03, 2.344e-03, 3.324e-01, 3.322e-01, 5.044e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.342e-02, 2.307e+00, 4.777e-03, 3.325e-03, 3.324e-01, 3.322e-01, 5.045e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.343e-02, 2.307e+00, 4.090e-03, 4.290e-03, 3.324e-01, 3.322e-01, 5.045e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.344e-02, 2.307e+00, 3.428e-03, 4.942e-03, 3.324e-01, 3.322e-01, 5.045e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.345e-02, 2.307e+00, 2.390e-03, 5.653e-03, 3.324e-01, 3.322e-01, 5.045e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.346e-02, 2.307e+00, 1.378e-03, 6.095e-03, 3.324e-01, 3.323e-01, 5.045e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.347e-02, 2.307e+00, 3.862e-04, 6.343e-03, 3.325e-01, 3.323e-01, 5.045e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.348e-02, 2.307e+00, -1.023e-03, 6.424e-03, 3.325e-01, 3.323e-01, 5.045e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.349e-02, 2.307e+00, -1.905e-03, 6.320e-03, 3.325e-01, 3.323e-01, 5.045e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.350e-02, 2.307e+00, -3.150e-03, 5.962e-03, 3.325e-01, 3.323e-01, 5.045e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.351e-02, 2.306e+00, -4.303e-03, 5.377e-03, 3.325e-01, 3.323e-01, 5.045e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.352e-02, 2.306e+00, -5.303e-03, 4.612e-03, 3.325e-01, 3.323e-01, 5.045e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.353e-02, 2.306e+00, -6.055e-03, 3.808e-03, 3.325e-01, 3.323e-01, 5.045e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.354e-02, 2.306e+00, -6.839e-03, 2.599e-03, 3.325e-01, 3.323e-01, 5.045e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.355e-02, 2.306e+00, -7.364e-03, 1.296e-03, 3.325e-01, 3.323e-01, 5.045e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.356e-02, 2.306e+00, -7.565e-03, 4.383e-04, 3.326e-01, 3.323e-01, 5.045e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.357e-02, 2.306e+00, -7.674e-03, -1.137e-03, 3.326e-01, 3.323e-01, 5.045e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.358e-02, 2.306e+00, -7.567e-03, -2.198e-03, 3.326e-01, 3.323e-01, 5.045e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.359e-02, 2.306e+00, -7.182e-03, -3.635e-03, 3.326e-01, 3.323e-01, 5.045e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.360e-02, 2.306e+00, -6.542e-03, -4.973e-03, 3.326e-01, 3.323e-01, 5.046e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.361e-02, 2.306e+00, -5.864e-03, -5.947e-03, 3.326e-01, 3.323e-01, 5.046e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.362e-02, 2.306e+00, -4.762e-03, -7.077e-03, 3.326e-01, 3.323e-01, 5.046e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.363e-02, 2.306e+00, -3.616e-03, -7.898e-03, 3.326e-01, 3.323e-01, 5.046e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.364e-02, 2.306e+00, -2.322e-03, -8.537e-03, 3.327e-01, 3.323e-01, 5.046e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.365e-02, 2.306e+00, -1.046e-03, -8.933e-03, 3.327e-01, 3.323e-01, 5.046e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.366e-02, 2.306e+00, 7.798e-04, -9.162e-03, 3.327e-01, 3.323e-01, 5.046e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.367e-02, 2.306e+00, 2.446e-03, -9.051e-03, 3.327e-01, 3.323e-01, 5.046e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.368e-02, 2.306e+00, 3.629e-03, -8.786e-03, 3.327e-01, 3.323e-01, 5.046e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.369e-02, 2.306e+00, 5.225e-03, -8.158e-03, 3.327e-01, 3.323e-01, 5.046e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.370e-02, 2.306e+00, 6.359e-03, -7.491e-03, 3.328e-01, 3.323e-01, 5.046e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.371e-02, 2.306e+00, 7.818e-03, -6.274e-03, 3.328e-01, 3.323e-01, 5.046e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.372e-02, 2.306e+00, 8.892e-03, -4.990e-03, 3.328e-01, 3.323e-01, 5.046e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.373e-02, 2.306e+00, 9.718e-03, -3.594e-03, 3.328e-01, 3.323e-01, 5.046e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.374e-02, 2.306e+00, 1.034e-02, -2.023e-03, 3.328e-01, 3.323e-01, 5.046e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.375e-02, 2.306e+00, 1.067e-02, -5.516e-04, 3.329e-01, 3.323e-01, 5.046e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.376e-02, 2.306e+00, 1.078e-02, 1.451e-03, 3.329e-01, 3.323e-01, 5.046e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.377e-02, 2.306e+00, 1.058e-02, 3.182e-03, 3.329e-01, 3.323e-01, 5.046e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.378e-02, 2.306e+00, 1.012e-02, 4.825e-03, 3.329e-01, 3.323e-01, 5.046e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.379e-02, 2.306e+00, 9.254e-03, 6.667e-03, 3.329e-01, 3.323e-01, 5.047e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.380e-02, 2.306e+00, 8.367e-03, 7.966e-03, 3.330e-01, 3.323e-01, 5.047e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.381e-02, 2.306e+00, 6.922e-03, 9.490e-03, 3.330e-01, 3.323e-01, 5.047e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.382e-02, 2.306e+00, 5.379e-03, 1.064e-02, 3.330e-01, 3.323e-01, 5.047e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.383e-02, 2.306e+00, 4.044e-03, 1.136e-02, 3.330e-01, 3.323e-01, 5.047e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.384e-02, 2.306e+00, 1.974e-03, 1.210e-02, 3.330e-01, 3.323e-01, 5.047e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.385e-02, 2.306e+00, 2.971e-04, 1.240e-02, 3.331e-01, 3.323e-01, 5.047e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.386e-02, 2.306e+00, -1.960e-03, 1.245e-02, 3.331e-01, 3.323e-01, 5.047e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.387e-02, 2.306e+00, -4.429e-03, 1.203e-02, 3.331e-01, 3.323e-01, 5.047e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.388e-02, 2.306e+00, -5.752e-03, 1.158e-02, 3.331e-01, 3.323e-01, 5.047e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.389e-02, 2.306e+00, -7.689e-03, 1.062e-02, 3.332e-01, 3.323e-01, 5.047e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.390e-02, 2.306e+00, -9.582e-03, 9.235e-03, 3.332e-01, 3.323e-01, 5.047e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.391e-02, 2.306e+00, -1.102e-02, 7.757e-03, 3.332e-01, 3.323e-01, 5.047e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.392e-02, 2.306e+00, -1.228e-02, 5.969e-03, 3.332e-01, 3.323e-01, 5.047e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.393e-02, 2.306e+00, -1.306e-02, 4.428e-03, 3.333e-01, 3.323e-01, 5.047e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.394e-02, 2.306e+00, -1.383e-02, 2.076e-03, 3.333e-01, 3.323e-01, 5.047e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.395e-02, 2.306e+00, -1.418e-02, -6.857e-04, 3.333e-01, 3.323e-01, 5.047e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.396e-02, 2.306e+00, -1.412e-02, -2.390e-03, 3.333e-01, 3.323e-01, 5.047e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.397e-02, 2.306e+00, -1.377e-02, -4.495e-03, 3.334e-01, 3.323e-01, 5.048e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.398e-02, 2.306e+00, -1.279e-02, -7.248e-03, 3.334e-01, 3.323e-01, 5.048e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.399e-02, 2.306e+00, -1.204e-02, -8.647e-03, 3.334e-01, 3.323e-01, 5.048e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.400e-02, 2.306e+00, -1.056e-02, -1.065e-02, 3.334e-01, 3.323e-01, 5.048e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.401e-02, 2.306e+00, -8.649e-03, -1.249e-02, 3.335e-01, 3.323e-01, 5.048e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.402e-02, 2.306e+00, -6.728e-03, -1.380e-02, 3.335e-01, 3.323e-01, 5.048e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.403e-02, 2.306e+00, -4.953e-03, -1.468e-02, 3.335e-01, 3.323e-01, 5.048e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.404e-02, 2.306e+00, -2.322e-03, -1.551e-02, 3.336e-01, 3.323e-01, 5.048e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.405e-02, 2.306e+00, 7.376e-04, -1.587e-02, 3.336e-01, 3.323e-01, 5.048e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.406e-02, 2.306e+00, 2.475e-03, -1.581e-02, 3.336e-01, 3.323e-01, 5.048e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.407e-02, 2.306e+00, 5.733e-03, -1.517e-02, 3.336e-01, 3.323e-01, 5.048e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.408e-02, 2.306e+00, 7.598e-03, -1.448e-02, 3.337e-01, 3.323e-01, 5.048e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.409e-02, 2.306e+00, 1.016e-02, -1.305e-02, 3.337e-01, 3.323e-01, 5.048e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.410e-02, 2.306e+00, 1.180e-02, -1.178e-02, 3.337e-01, 3.323e-01, 5.048e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.411e-02, 2.306e+00, 1.360e-02, -9.922e-03, 3.337e-01, 3.323e-01, 5.048e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.412e-02, 2.306e+00, 1.527e-02, -7.498e-03, 3.338e-01, 3.323e-01, 5.048e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.413e-02, 2.305e+00, 1.620e-02, -5.611e-03, 3.338e-01, 3.323e-01, 5.048e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.414e-02, 2.305e+00, 1.711e-02, -2.702e-03, 3.338e-01, 3.323e-01, 5.048e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.415e-02, 2.305e+00, 1.747e-02, -2.176e-04, 3.339e-01, 3.323e-01, 5.048e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.416e-02, 2.305e+00, 1.746e-02, 2.424e-03, 3.339e-01, 3.323e-01, 5.049e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.417e-02, 2.305e+00, 1.680e-02, 5.996e-03, 3.339e-01, 3.323e-01, 5.049e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.418e-02, 2.305e+00, 1.600e-02, 8.184e-03, 3.340e-01, 3.323e-01, 5.049e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.419e-02, 2.305e+00, 1.473e-02, 1.056e-02, 3.340e-01, 3.323e-01, 5.049e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.420e-02, 2.305e+00, 1.286e-02, 1.302e-02, 3.340e-01, 3.323e-01, 5.049e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.421e-02, 2.305e+00, 1.082e-02, 1.494e-02, 3.340e-01, 3.323e-01, 5.049e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.422e-02, 2.305e+00, 8.702e-03, 1.643e-02, 3.341e-01, 3.323e-01, 5.049e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.423e-02, 2.305e+00, 5.809e-03, 1.784e-02, 3.341e-01, 3.323e-01, 5.049e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.424e-02, 2.305e+00, 3.211e-03, 1.863e-02, 3.341e-01, 3.323e-01, 5.049e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.425e-02, 2.305e+00, 4.955e-04, 1.904e-02, 3.342e-01, 3.323e-01, 5.049e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.426e-02, 2.305e+00, -2.349e-03, 1.905e-02, 3.342e-01, 3.323e-01, 5.049e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.427e-02, 2.305e+00, -6.125e-03, 1.840e-02, 3.342e-01, 3.323e-01, 5.049e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.428e-02, 2.305e+00, -8.540e-03, 1.755e-02, 3.343e-01, 3.323e-01, 5.049e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.429e-02, 2.305e+00, -1.138e-02, 1.605e-02, 3.343e-01, 3.323e-01, 5.049e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.430e-02, 2.305e+00, -1.328e-02, 1.467e-02, 3.343e-01, 3.323e-01, 5.049e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.431e-02, 2.305e+00, -1.571e-02, 1.231e-02, 3.343e-01, 3.323e-01, 5.049e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.432e-02, 2.305e+00, -1.781e-02, 9.364e-03, 3.344e-01, 3.323e-01, 5.049e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.433e-02, 2.305e+00, -1.903e-02, 6.931e-03, 3.344e-01, 3.323e-01, 5.049e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.434e-02, 2.305e+00, -2.004e-02, 3.837e-03, 3.344e-01, 3.323e-01, 5.050e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.435e-02, 2.305e+00, -2.050e-02, 1.117e-03, 3.345e-01, 3.323e-01, 5.050e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.436e-02, 2.305e+00, -2.057e-02, -2.130e-03, 3.345e-01, 3.323e-01, 5.050e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.437e-02, 2.305e+00, -1.996e-02, -6.043e-03, 3.345e-01, 3.323e-01, 5.050e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.438e-02, 2.305e+00, -1.909e-02, -8.700e-03, 3.346e-01, 3.323e-01, 5.050e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.439e-02, 2.305e+00, -1.789e-02, -1.118e-02, 3.346e-01, 3.323e-01, 5.050e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.440e-02, 2.305e+00, -1.565e-02, -1.439e-02, 3.346e-01, 3.323e-01, 5.050e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.441e-02, 2.305e+00, -1.283e-02, -1.716e-02, 3.347e-01, 3.323e-01, 5.050e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.442e-02, 2.305e+00, -1.121e-02, -1.836e-02, 3.347e-01, 3.323e-01, 5.050e+00, 2.740e+00, -6.700e-01, -3.000e-03
1.443e-02, 2.305e+00, -7.067e-03, -2.052e-02, 3.347e-01, 3.324e-01, 5.050e+00, 2.739e+00, -6.700e-01, -3.000e-03
1.444e-02, 2.305e+00, -4.667e-03, -2.130e-02, 3.348e-01, 3.324e-01, 5.050e+00, 2.739e+00, -6.700e-01, -3.000e-03
1.445e-02, 2.305e+00, -1.656e-03, -2.187e-02, 3.348e-01, 3.324e-01, 5.050e+00, 2.739e+00, -6.700e-01, -3.000e-03
1.446e-02, 2.305e+00, 1.860e-03, -2.199e-02, 3.348e-01, 3.324e-01, 5.050e+00, 2.739e+00, -6.700e-01, -3.000e-03
1.447e-02, 2.305e+00, 5.623e-03, -2.149e-02, 3.348e-01, 3.324e-01, 5.050e+00, 2.739e+00, -6.700e-01, -3.000e-03
1.448e-02, 2.305e+00, 8.673e-03, -2.058e-02, 3.349e-01, 3.324e-01, 5.050e+00, 2.739e+00, -6.700e-01, -3.000e-03
1.449e-02, 2.305e+00, 1.136e-02, -1.936e-02, 3.349e-01, 3.324e-01, 5.050e+00, 2.739e+00, -6.700e-01, -3.000e-03
1.450e-02, 2.305e+00, 1.436e-02, -1.743e-02, 3.349e-01, 3.324e-01, 5.050e+00, 2.739e+00, -6.700e-01, -3.000e-03
1.451e-02, 2.305e+00, 1.731e-02, -1.473e-02, 3.350e-01, 3.324e-01, 5.050e+00, 2.739e+00, -6.700e-01, -3.000e-03
1.452e-02, 2.305e+00, 1.969e-02, -1.163e-02, 3.350e-01, 3.324e-01, 5.051e+00, 2.739e+00, -6.700e-01, -3.000e-03
1.453e-02, 2.305e+00, 2.128e-02, -8.693e-03, 3.350e-01, 3.324e-01, 5.051e+00, 2.739e+00, -6.700e-01, -3.000e-03
1.454e-02, 2.305e+00, 2.233e-02, -5.897e-03, 3.351e-01, 3.324e-01, 5.051e+00, 2.739e+00, -6.700e-01, -3.000e-03
1.455e-02, 2.305e+00, 2.311e-02, -2.303e-03, 3.351e-01, 3.324e-01, 5.051e+00, 2.739e+00, -6.700e-01, -3.000e-03
1.456e-02, 2.305e+00, 2.331e-02, 1.502e-03, 3.351e-01, 3.324e-01, 5.051e+00, 2.739e+00, -6.700e-01, -3.000e-03
1.457e-02, 2.305e+00, 2.301e-02, 4.545e-03, 3.351e-01, 3.324e-01, 5.051e+00, 2.739e+00, -6.700e-01, -3.000e-03
1.458e-02, 2.305e+00, 2.203e-02, 8.453e-03, 3.352e-01, 3.324e-01, 5.051e+00, 2.739e+00, -6.700e-01, -3.000e-03
1.459e-02, 2.305e+00, 2.038e-02, 1.216e-02, 3.352e-01, 3.324e-01, 5.051e+00, 2.739e+00, -6.700e-01, -3.000e-03
1.460e-02, 2.305e+00, 1.874e-02, 1.471e-02, 3.352e-01, 3.324e-01, 5.051e+00, 2.739e+00, -6.700e-01, -3.000e-03
1.461e-02, 2.305e+00, 1.651e-02, 1.733e-02, 3.353e-01, 3.324e-01, 5.051e+00, 2.739e+00, -6.700e-01, -3.000e-03
1.462e-02, 2.305e+00, 1.333e-02, 2.004e-02, 3.353e-01, 3.324e-01, 5.051e+00, 2.739e+00, -6.700e-01, -3.000e-03
1.463e-02, 2.305e+00, 1.012e-02, 2.197e-02, 3.353e-01, 3.324e-01, 5.051e+00, 2.739e+00, -6.700e-01, -3.000e-03
1.464e-02, 2.305e+00, 6.472e-03, 2.343e-02, 3.354e-01, 3.324e-01, 5.051e+00, 2.739e+00, -6.700e-01, -3.000e-03
1.465e-02, 2.305e+00, 3.107e-03, 2.421e-02, 3.354e-01, 3.324e-01, 5.051e+00, 2.739e+00, -6.700e-01, -3.000e-03
1.466e-02, 2.305e+00, -1.062e-03, 2.451e-02, 3.354e-01, 3.324e-01, 5.051e+00, 2.739e+00, -6.700e-01, -3.000e-03
1.467e-02, 2.305e+00, -4.946e-03, 2.414e-02, 3.354e-01, 3.324e-01, 5.051e+00, 2.739e+00, -6.700e-01, -3.000e-03
1.468e-02, 2.305e+00, -9.205e-03, 2.300e-02, 3.355e-01, 3.324e-01, 5.051e+00, 2.739e+00, -6.700e-01, -3.000e-03
1.469e-02, 2.305e+00, -1.202e-02, 2.176e-02, 3.355e-01, 3.324e-01, 5.051e+00, 2.739e+00, -6.700e-01, -3.000e-03
1.470e-02, 2.305e+00, -1.476e-02, 2.012e-02, 3.355e-01, 3.324e-01, 5.051e+00, 2.739e+00, -6.700e-01, -3.000e-03
1.471e-02, 2.305e+00, -1.774e-02, 1.769e-02, 3.355e-01, 3.324e-01, 5.052e+00, 2.739e+00, -6.700e-01, -3.000e-03
1.472e-02, 2.305e+00, -2.069e-02, 1.434e-02, 3.356e-01, 3.324e-01, 5.052e+00, 2.739e+00, -6.700e-01, -3.000e-03
1.473e-02, 2.305e+00, -2.309e-02, 1.035e-02, 3.356e-01, 3.324e-01, 5.052e+00, 2.739e+00, -6.700e-01, -3.000e-03
1.474e-02, 2.304e+00, -2.414e-02, 7.794e-03, 3.356e-01, 3.324e-01, 5.052e+00, 2.739e+00, -6.700e-01, -3.000e-03
1.475e-02, 2.304e+00, -2.528e-02, 3.255e-03, 3.357e-01, 3.324e-01, 5.052e+00, 2.739e+00, -6.700e-01, -3.000e-03
